,title,author,data,heat,name
2422,感觉宅猪的《牧神记》有点霹雳布袋戏的感觉啊,不知名的鱼非鱼,2017-08-04,1,
2423,分享书单，求书,邮差老赵,2017-08-04,6,"感染体,最终穿越,玄门封神,重生完美时代,大唐新秩序,我为王,调教大宋,残阳帝国,马前卒,美女赢家,刺激1995,科学家的空间塔,一世富贵,大明1617,道君,昨日之门,文化入侵异世界,修真聊天群,超能科技帝国,有妖气客栈,混在1275"
2424,推书请推近期的，不要动则从远古时期开始,黑山小腰,2017-08-04,8,
2425,一部略带小h描写的校园爱情文献给各位老司机,己未癸酉,2017-07-31,58,室友穿裙子的秘密
2426,求书，要点胃药文和致郁小说,gf12,2017-08-03,7,"人生长恨水长东,island,别拿穿越不当工作"
2427,求一本重生文,杳如黄鹤,2017-08-04,8,"重回财富大时代,重生之我爸李刚"
2428,极道天魔今天的章节是换人写了？,千秋火,2017-08-03,36,
2429,【求推书】求猪脚号称自己是墨家的小说,炮塔教长,2017-08-03,13,"墨家高徒,墨龙变,一世之尊,墨骗之天厌,大替身时代,真气时代,墨骗"
2430,最近看了《建军大业》和《战狼2》很激动，求穿越到革命时期的小说 ...,蔬缤,2017-08-01,71,"铁骨,1911新中华,我的老婆是军阀,国士无双,1908远东狂人,少年之烽火岁月,太祖选集,中国共产党历史（第一卷：1921-1949）,北洋反动派,战狼2,中国猎人,陕西坑,人间正道是沧桑,民国之文豪崛起"
2431,《重生之最强人生》开始崩塌,闇水之南,2017-07-27,28,"射雕英雄传,重生之最强人生,游侠情,长辈,双龙出海"
2432,《游戏开发指南》主角有点废，感觉很毒,神被虐,2017-08-03,144,"全职高手,永恒,游戏开发指南,愤怒的小鸟,帝国重器,重走未来路,科技王座,重生之出人头地,我是虚拟游戏开发总裁,黑金教父,神仙道,重启九六"
2433,结局神转折，被作者的黑泥糊了一脸，文青还是报社？,lkxdqs,2017-08-02,57,"寒芒先至[综武侠],网游之刺客重生,异世无忧传,新神,紧武团,重铸未来,起点,撸啊撸,四爱福,纷争"
2434,翡翠圣光接班人再现，紫阳算个毛。女主和人打完炮，男主亲自去买避孕药。 QQ阅读。 ...,灭运图录,2017-07-27,124,异常红警
2435,见证了网文沧桑，写个目前的书单，有同好的帮忙推荐个别的！ ...,躲在草丛里的wa,2017-08-02,18,"太上章,火影之隙月流光,请回答火影,纯阳剑尊,不二大道,大明春色"
2436,推，《魔法种族大穿越》,李武展,2017-07-28,76,"幻想世界大穿越,魔法种族大穿越,修真门派掌门路,必然王国到自由王国,穿越者必须死,无尽破碎,日在地球,位面小蝴蝶,为美丽的银龙献上婚戒"
2437,求本老武侠小说书名,清清水青,2017-08-03,16,
2438,求书 北洋军阀救国文，老书也可以,阿特兰蒂斯帝国,2017-07-15,41,"蝴蝶效应之穿越甲午,大独裁者,我是军阀,北洋枭雄,中华第四帝国,小军阀,北洋反动派,北洋,最后一个北洋军阀,辛亥大军阀,国魂"
2439,谈一下《武道宗师》最近的低谷期,空之火,2017-07-29,106,"武道宗师,英雄联盟之谁与争锋,海贼王"
2440,一个永生级的皇帝+忠诚思想锁定的中等产量生化人基层0.1%总数+同级科技/是否全球无敌 ...,灭运图录,2017-08-01,31,大逆转1906
2441,求能看的血源同人,星尘斗士,2017-08-04,2,外乡人日记
2442,看了几集瑞克和莫蒂，SAN值快归零了,huangyuan623,2017-08-03,13,"脆莓公园,超级监狱"
2443,求种田文，或者有种族思想的人,qq540045,2017-08-03,14,"主宰江山,新大明帝国,汉儿不为奴,永历四年,天朝之梦,草清,历史粉碎机,<font color=""#333333""><font face=""&amp;quot ""><font style=""font-size: 18px""><strong>金鳞开</strong></font></font></font>,位面小蝴蝶"
2444,最近书荒，求各位大佬帮帮忙。急！！！！,嘻嘻啦,2017-08-02,6,
2445,【每日推书】重生之劳累滚滚,六言子,2017-08-03,2,"重生铸梦,重生之财源滚滚"
2446,历史粉碎机的作者今天怕是石乐志了,皓哥,2017-08-03,397,"回忆我在四川袍哥中的组织活动,历史粉碎机,辛德勒的名单,中国经济发展史简明教程"
2447,推本足球文，绿茵狂龙,第五号,2017-08-01,60,
2448,推荐一本断肠草幼苗,天宇主宰,2017-08-04,2,作者让我当主角
2449,《神座崛起》最新章节里那个蓝龙是什么书里的角色？,金红心莲,2017-07-31,23,"红龙,霜寒之翼,神座崛起"
2450,推书，脑洞流,葬爱—Nb小超,2017-08-04,6,"布莱肯农场,巨型反光史诗,贝克街的罪案调查员"
2451,《无限之yin身的诅咒》变身好文!,锋火闪灵,2017-07-31,55,"无限之阴神的诅咒,变成美少女的我不可能污破天际"
2452,有没有什么能看的书？,唤醒你灵魂,2017-08-03,14,"末日乐园,这穿越的画风不对啊,过关,星辰之主"
2453,好看的都市重生文有没有不写互联网的,igorto,2017-08-02,18,造车
2454,现在还有这样的小说吗？,屎前巨饿,2017-08-03,11,"蛊真人,末世图腾"
2455,求两本书,小镇的红光,2017-08-04,6,"佛本是道,天鹏纵横"
2456,看腻了大公无私的父母，有没有当二代借长辈势力的书？,深红之夏,2017-08-02,36,"左道旁门,最穿越,红楼梦,重生之官道,我爸是杨太师,大宋的最强纨绔子弟,史上最强师兄"
2457,今天《最初的寻道者》写的挺有意思的,纳尔逊勋爵,2017-08-03,9,"阳神,最初的寻道者"
2458,《白银霸主》，作者用什么逻辑推演的？,十七,2017-07-20,12,
2459,《电影世界的魔法学院》和《木乃伊》,a527370057,2017-08-04,15,"木乃伊,幻想世界大穿越,仙秦,权力的游戏,神奇动物在哪里,格林,蝎子王,超能失控,最佳影星,无限道武者路,电影世界的魔法学院,木乃伊归来,最后的巫师猎人,木乃伊2,木乃伊3,魔法师的学徒"
2460,求神农去纵横试毒推书,黑山小腰,2017-08-04,5,"美女赢家 ,拳镇山河,最强重生系统,木下之影,般.若,三国之最风流,最强逆袭,仙武道纪,大唐之我是独孤凤,星辰之主,宰执天下,无尽破碎,姿势男的无限奇妙之旅,无限进化,无穷重阻 ,剑来,斗神武装,永夜君王"
2461,有没有重生走商业路线的都市文？现实版，不要架空的。,o四喜丸子o,2017-08-04,3,逆流纯真年代
2462,有没有h1z1或者绝地求生的小说呢,坑之神,2017-08-03,17,"这个游戏不简单,人性禁岛,夜幕杀机"
2463,求男主玩够了然后把原女主还给原男主接盘的同人,huangyuan623,2017-07-31,93,"重生之文华,全职大反派,杀神,末世之黑暗召唤师"
2464,"求有新意的都市修仙玄幻文(大毒""偶遇""退休老干部)",fluoresce,2017-08-03,12,"五灵神卫,顾道长生"
2465,求推书，三国无双类型的,鶸鸟藏私房钱,2017-08-03,11,"神话版三国,全球三国"
2466,荒！荒！荒！追更的无奈，谁来推好书,路乱骨头,2017-08-03,10,"顾道长生,太上章,最佳影星,放开那个女巫,古希腊之地中海霸主,末世之黑夜将至,海贼法典,杀出矩阵:起源,大自在逍遥天子,极度天魔,警犬实习日记,黑暗超神,黑暗王者,大明妖孽,永恒之雾,巫界之无限火力,吾名雷恩,王国血脉,霜寒之翼,超凡贵族,艾泽拉斯圣光轨迹,帝国之刃,死亡通知单,青城道长,1640四海扬帆,儒道之天下霸主,重生之出人头地,我，SCP基金会D级人员"
2467,哎，两更是奢侈的,ecc,2017-08-03,14,"这穿越的画风不对啊,农家子的古代科举生活,<span>农家子的古代科举生活"
2468,求推几本现在还有在更的原创武侠小说,宅男枝摘,2017-08-03,4,红缨记
2469,《都市模拟人生》每个时空过的一辈子是一场VR游戏,一望无涯,2017-08-03,17,"魔法种族大穿越,永不解密,1980他来自问来,都市模拟人生,无限恐怖"
2470,求书，不开后宫主角三观正没有王霸之气的发家致富奋斗文,沉迷学习等等酱,2017-07-30,11,"随身带个侏罗纪,重生之跃龙门,蛊真人,荣飞的梦幻人生"
2471,寻书！一本无限流，第一次穿越成傅玉书,风犼,2017-08-03,9,走马灯事务所
2472,突然想起来，很少见到仙剑一的同人？求一波水准以上的,十月见雪,2017-08-03,27,"本座邪剑仙,仙剑奇侠传之灵剑传说,神级反派,无限影帝,幽城幻剑录,仙剑问情之逍遥天下,拒绝悲伤之仙剑传奇,无限之配角的逆袭,无限打工"
2473,推荐写手们看看《瑞克与莫蒂》，脑洞大开的美国动画,真奇怪真奇怪,2017-08-02,25,"飞出个未来,丑陋的美国人,南方公园"
2474,跪求mi2类型小说！！！！萝莉控进,玻璃瓶㏄,2017-08-03,19,"镜,为了女儿击倒魔王,为了女儿，我说不定魔王都能干掉"
2475,【全火力吐槽】20170723三江榜17/17  看起来还不错,懒人周佳,2017-07-29,45,"狂暴无限,一世之尊,抗日奇侠传,尘世巨蟒,小草崛起,刘大师的悠闲人生,真摘星拿月,战国明月,变身滑稽萝莉,超人制造商,dota,东京食尸鬼,神豪无极限,最终猎杀,基础易容,轮回乐园,我是虚拟现实游戏公司总裁,倩女幽魂,封鬼榜,最终进化,锦衣卫之绝世高手,山沟皇帝,神魔诸天,春秋我为王,海贼王,吞噬世界之龙,美食供应商,重生之我变成了小草,侏罗纪公园,鬼泣4,终极盆栽,大楚怀王,极乐净土"
2476,真心实意推《数据生物观察日记》,今有风自南,2017-08-03,18,数据生物观察日记
2477,求书名，主角圣斗士，被杂兵收养，有个妹妹~~,ewq3721,2017-08-03,10,"骸骨武士,圣斗士邪恶射手,圣斗士肆武,猴传奇"
2478,求推荐主神流小说,玉景道人,2017-08-02,18,"我的无限空间,主神大道,我的主神游戏,地球主神计划,从主播到主神,主神策划名单,主神的钟型编辑器,无限的大冒险,梦魇主宰,主神世界设计师"
2479,有没有类似史上第一店主或者八零后少林方丈的小说,小艾鱼丸,2017-08-03,5,史上第一掌门
2480,试读《神明大人异世录》,行行日远,2017-08-01,4,伪恋
2481,有能让纯萌新也能了解魔兽世界观的小说吗,耀耀书荒中,2017-07-25,31,"爱的史诗级任务,炉石史册"
2482,求书，在晋江上看到的起点书，不是老司机别进来,逗天馨,2017-07-31,17,
2483,有没有主角是原创英灵的fate同人小说,后宫之王,2017-08-01,31,"无限英灵,英灵战场,崩坏召唤,大冒险,誓约胜利,我，英灵，李云龙，打钱,遍地英灵的二十一世纪,我是高手我说了算,二〇一四年圣杯战争纪事"
2484,推书，极道天魔,雷迪森尖的BOOM,2017-08-01,18,极道天魔
2485,老白们还能看进去都市文吗,zhangxiaoyuniu,2017-07-25,46,"重生之带娃开黑,我要上头条,重生之财源滚滚,重生铸梦,全能数学家,重生小说反派公子哥,都市封神魔,美女赢家,关于黑科技的二三事,重生之文华,都市模拟人生,读档黄金时代,脑洞大爆炸"
2486,书荒，求《重生之出人头地》水准的书,查无此仙,2017-07-31,18,"重生之大枭雄,逆流纯真年代,纯真,兵锋无双,重生之大英雄"
2487,求书名，穿到780年代的香港发展娱乐在现实中开游戏公司,zxr1993,2017-08-02,2,大国文娱
2488,《超位面穿行》超模明星后宫团,shi201113,2017-07-31,46,"好莱坞制作,龙魂侠影,超位面穿行,预见未来"
2489,无尽武装的主角从x战警副本开始就崩的厉害,石长城,2017-07-30,22,"无尽武装,恐怖高校"
2490,分享书单顺带求书！,游戏之后,2017-07-31,6,"踏破大千,顾道长生,狗粮大师,夜幕杀机,逍遥梦路,动画世界大冒险,恐怖广播,异世之召唤文臣猛将,纯阳剑尊,真摘星拿月,我的小人国,脑洞大爆炸,周游诸天万界,杀出矩阵：起源,我是大科学家,万界之癌,超级浮空城,武侠世界大冒险,超位面聊天群,黑暗超神,黑暗王者,疯骑士的宇宙时代,无限制神话,一刀劈开生死路,星纪武神,一切从棋魂开始, 剑巫纪,猛鬼收容系统,穿越诸天当邪神,极道天魔,登顶炼气师,重生之出人头地,寻找走丢的舰娘,极道魔尊"
2491,感谢推荐游戏开发指南,yueaegis9,2017-07-28,14,"游戏开发指南,聊个斋"
2492,求推书，除起点之外站点的小说。,裙主大人,2017-08-01,5,"暗影圣贤,基因裁决者"
2493,看了战狼二，求问有没有类似的特种兵现代文,阿特兰蒂斯帝国,2017-07-29,30,"鹰隼展翼,末日战狼,诡刺,第五部队,佣兵的战争,火力,狠群,弹痕,狼群,兵锋无双,国之利刃"
2494,有没有能看下去的龙族同人小说,23333。,2017-07-30,15,"龙族混乱降临,龙族中的黑光,从无限归来的路明非"
2495,老司机找本书,一如还有,2017-08-02,3,"镜照万界,武道轮回纪事"
2496,求些写的好的西方神系的小说,可乐珂,2017-07-31,13,"埃及神主,苍白之手,晨曦之剑,圣斗士星矢,我的魔物娘军团,圣衣时代<u>,灰瞳女神"
2497,求一本几年前的老书,加纳法,2017-08-02,0,
2498,两本可以看看书和一些感慨的话,九万里风鹏正举,2017-08-01,8,"XXX成为XXX,次元论坛,冒牌小当家,成为XXX的我不得不XXX,我，XXX,X真的不是XX,我，翻译官、铲屎官、博学教授、救世主"
2499,谁有日在弯弯的电子版啊，私信给我，龙币酬谢,laizhen,2017-07-31,22,
2500,求重工业小说,苏扶歌,2017-07-30,12,"重生之钢铁大亨,工业霸主,动力王朝,超级能源强国,材料帝国,工业之动力帝国,熬鹰航空业,帝国重器,大国重器,万吨铜球,大国重工,造车,工业之流光岁月"
2501,万能的龙友，找本书，直播文，一开始直播睡觉,鹤舟先生,2017-08-01,8,"饕餮之冒险王,娱乐之荒野食神"
2502,上班摸鱼，老白求书,ablazethrone,2017-08-01,30,"幻想世界大穿越,白洁,马桥字典,逆向恋爱游戏,生而贫穷,牧神记,少年阿宾,游戏开发指南,一念永恒,人生长恨水长东,贞芸劫 ,妻心如刀,催眠眼镜,敲响密室之门,黄金时代,复苏人"
2503,求一本都市文,完美的奔放,2017-08-01,14,重生之文华
2504,推书《最速救护车司机传说》,着相,2017-07-27,34,"最速救护车司机传说,道路交通法"
2505,【7.23三江榜】三江有月来几时？我今停杯一问之(17/28/17),微恒希夷,2017-07-23,67,"最终猎杀,狂暴无限,吞噬世界之龙,轮回乐园,我是虚拟现实游戏公司总裁,小草崛起,超人制造商,刘大师的悠闲人生,终极盆栽,真摘星拿月,大楚怀王,封鬼榜,锦衣卫之绝世高手,山沟皇帝,神魔诸天,神豪无极限,民国之文豪崛起,变身滑稽萝莉"
2506,求一本书,虚妄天,2017-08-01,2,剑主苍穹
2507,求书--隋末争霸天下的书,mlsnatalie,2017-04-30,17,"隋末阴雄,天下枭雄,隋唐演义,家园,战隋,将明,篡唐,江山美色,争隋"
2508,有没有XCOM的同人或者类似题材的小说么,a123iku7,2017-08-01,6,
2509,看了一本别人推的文，真的想打人！,疑邻盗斧,2017-08-01,8,
2510,推荐一个作者：克里斯韦伯，《节度天下》、《大明1630》等,zning8277,2017-07-26,114,"隋乱,幕府风云,天下节度,狼图腾,节度天下,大明1630,凡人修仙传,大明之猪羊果树,窃明"
2511,最近《罪域的古终为王》自嗨的厉害啊,c1937,2017-08-01,5,
2512,求多战斗风格的无限流,仙子狗尾巴花,2017-08-01,4,"恶灵附身,硬核危机,死亡名单"
2513,老白的新书已经三观正的走火入魔了,铁浮图,2017-07-29,60,大冒险
2514,当你在注视撕逼的时候，撕逼也在注视着你,buduan,2017-07-31,16,"我在东瀛画工口本子,恶魔书,战锤40k之远东风暴"
2515,看了蒙阴桃的帖子,15363587655,2017-08-01,12,
2516,推《姐姐总是被穿越》,木木仙人,2017-07-20,32,"老爷总是被夺舍,青鳞岂是池中物,无尽之门,女儿总是被穿越,阿里不达剑游记"
